GENE	SRR1566088	SRR1566089	SRR1566090	SRR1566091	SRR1566092	SRR1566093	SRR1566094	SRR1566095	SRR1566097	SRR1566096	SRR1566098	SRR1566099	SRR1566100	SRR1566101
ENSG00000249162.1	0	0	0	0	0	0	0	0	20	0	0	0	0	0
ENSG00000249163.3	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ENSG00000249166.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249167.1	0	0	0	0	0	10	0	0	0	0	0	0	0	0
ENSG00000249169.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249170.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249173.5	0	0	659	0	364	0	0	1037	66	0	0	0	100	204
ENSG00000249174.1	52	0	0	104	0	0	52	0	0	0	0	0	0	0
ENSG00000249175.1	0	0	0	0	0	52	0	0	0	0	0	0	64	0
ENSG00000249176.1	156	52	260	1508	52	260	832	0	452	676	1612	1864	156	846
ENSG00000249177.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249180.1	11001	13351	8975	4392	15078	30467	8201	10348	14923	10734	17802	17003	9100	11486
ENSG00000249183.1	0	0	52	0	0	0	0	0	0	0	0	103	0	0
ENSG00000249184.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249186.1	0	0	0	156	0	0	156	0	0	0	0	0	0	0
ENSG00000249188.1	0	364	206	188	156	0	0	0	0	0	75	106	0	228
ENSG00000249189.1	579	260	140	0	458	109	0	0	0	0	0	0	0	0
ENSG00000249191.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249192.1	144	66	200	75	165	33	254	88	26	189	117	37	109	0
ENSG00000249193.1	2700	3087	2545	8440	4779	3846	2130	3572	1347	10831	19547	19774	1611	7933
ENSG00000249196.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249197.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249198.1	52	0	25	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249199.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249201.2	0	0	0	0	103	0	0	0	0	0	378	218	52	0
ENSG00000249203.1	0	0	0	0	0	0	0	0	0	0	20	0	0	0
ENSG00000249206.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249207.1	6523	2471	8718	3432	1896	8973	731	0	12159	5761	422	2816	4988	3275
ENSG00000249209.2	180344	142370	199201	205903	151812	243456	85976	127014	179302	203783	206501	252912	109273	264730
ENSG00000249210.1	830	612	1299	506	1040	1849	387	555	747	935	280	862	663	1134
ENSG00000249212.1	0	48	260	80	0	0	0	0	0	0	307	306	104	0
ENSG00000249213.1	0	0	0	0	0	0	0	0	0	7	0	0	0	0
ENSG00000249215.1	6743	3561	2897	4300	10409	7934	1820	4909	9926	8829	24666	10987	3741	4876
ENSG00000249216.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249219.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249222.1	11091	7090	11740	8967	6850	10500	2781	5508	7932	6936	7923	6968	5575	12222
ENSG00000249225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249226.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249228.1	52	0	0	0	0	0	0	0	0	52	52	0	0	0
ENSG00000249229.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249230.1	155	207	156	806	114	0	0	156	104	223	397	387	0	768
ENSG00000249231.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249234.1	52	564	323	207	1705	0	0	832	520	0	572	0	156	0
ENSG00000249235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249236.1	0	0	0	0	0	0	0	0	0	0	260	0	0	0
ENSG00000249237.5	620	195	0	3871	121	0	0	0	353	676	468	414	63	208
ENSG00000249238.1	0	0	0	0	0	0	0	0	156	0	0	0	0	0
ENSG00000249239.2	449	217	132	239	156	185	33	59	778	28	60	67	122	417
ENSG00000249240.2	38697	40689	47442	8620	37609	68755	10738	4108	103825	13108	1456	7278	34375	13921
ENSG00000249241.1	0	0	0	156	89	0	260	0	0	676	0	547	104	0
ENSG00000249242.7	229	4153	208	35180	883	878	103	1507	880	4576	2605	1352	98	1350
ENSG00000249244.1	1247	2534	1660	2025	1417	1934	104	728	4755	2490	2229	1812	2286	2703
ENSG00000249245.2	12537	9478	10206	8453	23972	21344	7928	2877	18187	23242	45354	29121	7905	10115
ENSG00000249247.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249249.1	20251	21979	16380	5843	14367	25553	7722	3600	26886	7551	5535	5606	7383	10804
ENSG00000249252.5	1096	2158	3687	305	2290	3538	1186	3550	4390	2197	426	1587	3492	1000
ENSG00000249253.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249256.2	17484	8665	21093	14632	13329	14532	5288	8149	13085	11836	11754	11131	10304	19839
ENSG00000249257.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249258.2	226	0	341	260	0	0	0	0	0	0	0	0	0	0
ENSG00000249259.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249261.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249262.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249263.2	0	88	52	0	156	0	0	0	52	0	0	52	52	103
ENSG00000249264.1	1110079	566847	1056957	1590000	800982	1308109	545942	408705	991663	942750	426912	682406	777434	988032
ENSG00000249265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249266.1	153	51	36	0	58	0	0	0	0	0	94	356	102	0
ENSG00000249267.6	0	0	52	407	0	0	0	0	0	0	0	156	0	52
ENSG00000249269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249270.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249271.2	3435	2133	2224	5376	4647	4974	1716	1272	4657	4669	3220	3471	2206	3471
ENSG00000249272.1	4042	1760	4757	573	636	2860	396	1395	5904	995	697	1986	3014	5278
ENSG00000249274.1	3003	1470	7551	1104	6816	5301	52	360	6038	208	632	2403	985	6855
ENSG00000249275.1	0	0	28	0	52	0	0	0	0	0	0	0	0	0
ENSG00000249276.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249277.1	0	0	0	0	0	0	0	0	0	0	26	0	0	0
ENSG00000249278.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249279.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249282.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249286.1	5211	3216	4188	4146	5568	4079	988	0	6181	7019	4852	5149	3652	2042
ENSG00000249287.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249288.1	0	0	0	52	0	0	0	0	0	0	0	0	0	0
ENSG00000249289.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249290.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249293.1	0	0	0	0	92	0	0	0	0	0	0	0	0	0
ENSG00000249295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249297.1	0	0	0	1009	0	0	0	0	0	0	0	0	0	0
ENSG00000249301.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249302.2	0	154	624	52	33	0	0	0	0	0	52	0	31	0
ENSG00000249304.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249306.5	0	0	0	0	104	0	0	0	52	0	0	0	0	0
ENSG00000249307.5	104	469	214	2004	208	104	0	0	260	780	104	450	312	0
ENSG00000249309.1	0	189	0	0	0	0	0	0	64	345	360	312	0	0
ENSG00000249310.2	29691	29181	10540	1946	13576	26494	1575	15411	52996	8855	20768	21075	9137	43082
ENSG00000249311.4	104	519	156	364	416	364	0	0	208	52	728	520	364	208
ENSG00000249312.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249316.2	0	0	0	0	0	0	0	0	0	0	108	0	0	0
ENSG00000249317.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249318.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249319.2	18212	18454	29574	18869	18681	34211	13160	23543	35896	33505	36258	40811	23639	48258
ENSG00000249320.1	0	0	0	0	19	0	0	0	0	0	0	0	0	0
ENSG00000249321.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249326.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249328.2	0	0	0	0	0	0	0	52	0	0	0	0	0	0
ENSG00000249329.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249332.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249333.1	0	0	0	0	0	0	0	0	0	58	0	0	0	0
ENSG00000249334.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249337.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249338.1	0	0	0	33	0	23	0	0	0	48	0	0	0	0
ENSG00000249339.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249341.1	0	0	0	10	0	0	0	0	0	0	0	0	0	0
ENSG00000249343.1	0	0	0	0	0	0	0	0	0	432	69	0	0	0
ENSG00000249345.6	0	0	210	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249346.6	0	0	0	0	51	0	0	0	0	0	0	0	0	0
ENSG00000249347.1	104	49	0	0	90	103	0	0	50	0	0	104	52	0
ENSG00000249348.1	364	667	954	4112	212	892	52	52	1448	2248	364	733	329	1616
ENSG00000249349.1	103	0	52	0	0	0	0	0	0	0	0	0	26	0
ENSG00000249351.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249352.4	0	0	0	0	0	52	0	0	0	0	0	0	0	402
ENSG00000249353.2	180464	149410	166341	360734	255569	185591	93172	50137	146745	338661	236014	277687	82374	200418
ENSG00000249357.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249359.2	52	0	0	52	0	0	0	52	0	9	0	0	0	0
ENSG00000249360.1	0	31	0	0	0	50	0	0	0	0	0	70	0	0
ENSG00000249362.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249363.1	0	0	0	205	0	0	0	0	0	312	0	0	230	0
ENSG00000249364.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249367.1	0	0	52	0	0	0	43	0	0	0	0	52	0	0
ENSG00000249368.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249372.1	0	0	148	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249373.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249375.7	0	0	0	363	0	104	0	0	0	364	260	0	0	728
ENSG00000249378.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249379.1	1381	1152	673	113	382	610	1052	671	53	2350	4548	858	583	1193
ENSG00000249380.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249381.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249382.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249383.1	0	34	0	0	40	0	0	0	0	312	0	0	98	0
ENSG00000249386.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249387.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249388.1	0	0	0	156	52	0	0	0	0	0	0	0	0	0
ENSG00000249392.1	0	0	0	0	0	0	0	0	0	0	52	0	0	0
ENSG00000249395.2	0	0	0	0	0	0	0	0	0	0	19	0	0	0
ENSG00000249396.1	0	0	0	0	23	0	0	0	0	0	0	513	0	0
ENSG00000249400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249403.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249405.1	0	0	0	0	0	0	0	506	0	0	0	0	103	0
ENSG00000249406.1	0	0	0	0	0	0	0	0	0	0	0	32	0	0
ENSG00000249407.1	128	0	0	104	74	0	0	0	0	0	0	0	0	0
ENSG00000249409.1	0	0	0	0	0	0	52	0	0	0	0	0	0	52
ENSG00000249410.1	0	0	0	0	0	0	0	0	0	0	132	0	0	0
ENSG00000249411.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249412.1	462	104	305	0	2	0	416	0	44	104	56	208	491	127
ENSG00000249413.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249416.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249417.1	52	76	312	0	0	0	0	0	0	0	260	0	0	190
ENSG00000249418.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249419.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249421.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249426.1	0	0	0	0	44	0	0	0	520	0	0	0	0	0
ENSG00000249427.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249429.1	52	52	52	46	52	52	0	0	0	0	0	0	0	47
ENSG00000249433.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249435.1	514	156	0	311	208	52	0	0	484	1286	156	0	0	0
ENSG00000249436.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249437.7	59089	61420	90970	35152	36745	53607	13616	44181	73310	27698	46647	49884	54329	161295
ENSG00000249438.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249439.1	0	0	0	0	38	0	0	0	0	26	0	0	0	0
ENSG00000249441.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249443.1	92	0	0	52	0	51	0	0	0	0	0	0	52	156
ENSG00000249444.2	0	52	0	52	0	0	0	0	0	208	52	0	0	0
ENSG00000249446.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249448.1	93	130	587	170	50	54	232	189	0	68	98	219	121	38
ENSG00000249449.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249451.1	0	0	0	52	0	0	0	0	0	0	0	0	0	0
ENSG00000249452.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249453.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249454.1	137	0	0	0	0	0	0	0	0	441	6	104	0	0
ENSG00000249456.1	10311	7693	8308	6397	10981	14749	5772	1845	12132	8000	11464	6806	9334	2403
ENSG00000249458.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249459.8	4533	3104	1882	10790	5352	3144	1962	1306	3822	7468	4765	8571	1964	4482
ENSG00000249460.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249462.1	0	30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249463.1	0	0	0	0	416	0	0	0	0	0	0	0	0	0
ENSG00000249464.5	0	0	624	1717	0	0	0	0	502	0	0	0	0	0
ENSG00000249465.1	4441	4346	2519	5551	6309	5674	1784	2361	4991	6185	5557	6900	1938	4448
ENSG00000249467.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249471.7	884	2114	2343	7888	1510	2126	1300	2963	1164	4757	5473	7114	1452	7447
ENSG00000249472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249474.1	1181	1146	1320	1148	911	3812	1363	8	2838	1732	960	188	1712	3089
ENSG00000249476.1	780	929	0	363	260	416	0	0	1032	2444	624	1056	589	104
ENSG00000249478.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249479.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249481.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249482.1	0	0	0	52	0	0	0	0	0	52	0	0	0	0
ENSG00000249483.1	52	208	676	0	208	52	0	0	0	52	0	0	0	0
ENSG00000249484.8	0	51	0	0	0	0	0	32	52	0	104	21	0	0
ENSG00000249485.1	12055	7092	4854	13216	10405	14062	5503	13055	11573	16229	32349	22743	5345	25644
ENSG00000249486.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249487.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249488.1	84	312	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249489.1	291	337	1063	747	1040	1240	371	135	700	556	314	494	261	915
ENSG00000249490.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249491.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249492.1	379	675	255	605	676	858	131	2080	999	861	903	485	479	381
ENSG00000249493.1	52	0	0	0	156	0	0	0	0	0	0	0	0	0
ENSG00000249494.5	7	0	0	468	0	0	0	120	0	59	58	0	0	66
ENSG00000249495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249497.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249500.1	0	0	0	0	0	0	0	52	0	0	0	0	0	0
ENSG00000249501.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249502.1	0	64	156	513	0	176	0	0	209	0	0	0	70	364
ENSG00000249503.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249504.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249505.1	0	0	0	156	105	16	0	0	0	0	0	0	0	0
ENSG00000249506.3	5517	2780	4676	2059	3739	3882	1264	1300	6810	1692	1759	1664	2286	3719
ENSG00000249509.1	0	0	0	0	12	0	0	0	0	0	0	0	0	0
ENSG00000249510.1	0	0	0	0	0	48	0	0	0	0	0	0	0	31
ENSG00000249513.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249514.1	33	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249516.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249518.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249519.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249520.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249521.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249522.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249526.1	0	0	2	0	46	124	0	0	0	830	99	0	0	0
ENSG00000249531.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249532.4	10544	6863	12049	10430	9939	12715	3735	7928	9599	13111	15363	13674	11225	14629
ENSG00000249534.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249539.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249540.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249541.1	0	0	0	156	103	0	0	0	0	468	204	52	0	153
ENSG00000249542.2	47	0	0	75	52	0	0	0	0	0	25	0	0	52
ENSG00000249545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249547.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249550.6	43	0	279	156	312	0	0	0	0	0	45	988	0	0
ENSG00000249551.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249553.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249555.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249557.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249558.1	84	89	104	104	104	208	0	0	102	104	156	260	156	208
ENSG00000249562.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249563.1	99	156	0	99	0	52	0	0	0	52	0	364	0	0
ENSG00000249564.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249565.2	55155	34601	26202	43501	35281	50768	29070	20128	43642	72121	97872	82373	20028	41153
ENSG00000249568.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249572.1	611	461	104	2460	746	155	364	1716	1500	2210	877	156	414	809
ENSG00000249574.1	0	260	254	0	208	0	0	0	0	459	0	208	0	0
ENSG00000249577.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249579.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249580.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249581.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249582.1	52	0	0	104	104	52	0	0	104	156	156	260	52	364
ENSG00000249584.1	198	0	0	0	0	0	0	52	52	0	0	0	0	0
ENSG00000249588.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249590.7	33524	20259	15388	17385	16092	23808	15379	20110	31993	31664	53139	73961	10565	39337
ENSG00000249592.5	10837	13741	10173	13218	11330	8343	6579	6010	11387	17343	15543	14907	18058	12941
ENSG00000249593.6	1809	3857	4782	4508	2297	6066	2268	3802	7436	6805	2773	4158	1816	12598
ENSG00000249599.1	0	0	0	0	0	0	0	0	0	150	0	0	0	0
ENSG00000249600.1	0	0	0	0	0	0	0	0	0	0	49	0	0	0
ENSG00000249601.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249602.1	2339	2140	2804	2749	1986	3815	1383	419	4051	7454	1678	4204	1517	4656
ENSG00000249604.1	364	260	463	530	122	104	0	0	52	52	625	156	104	364
ENSG00000249605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249606.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249607.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249609.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249610.1	0	0	0	394	72	0	0	0	0	572	0	0	0	0
ENSG00000249613.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249614.1	0	52	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249616.1	0	0	0	0	0	0	104	0	0	0	0	52	0	0
ENSG00000249617.1	72415	28953	60190	72030	39897	48019	21498	24008	41888	37860	21309	34555	26836	55241
ENSG00000249618.5	0	0	37	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249619.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249620.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249621.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249623.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249624.8	99232	68496	53488	26661	26732	144961	7850	17403	164624	28985	19944	38059	69770	66748
ENSG00000249626.1	1300	1611	4298	2034	4344	1869	2132	1144	1819	2649	2806	1506	1134	1092
ENSG00000249627.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249628.2	0	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249631.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249633.1	0	0	0	0	0	0	0	0	0	344	104	0	0	0
ENSG00000249634.1	8	0	0	0	0	0	0	24	0	0	0	0	0	0
ENSG00000249635.1	0	0	0	156	196	0	0	0	938	0	0	0	0	158
ENSG00000249637.1	2513	593	1190	2266	397	3293	2076	1904	1471	3591	2636	2880	363	2102
ENSG00000249638.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249639.1	258	0	0	0	0	0	575	0	0	0	153	208	0	208
ENSG00000249641.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249642.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249645.1	0	0	0	31	0	0	0	0	0	0	0	0	0	0
ENSG00000249646.2	0	0	0	0	0	0	0	0	0	0	0	0	0	52
ENSG00000249647.2	204	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249649.1	0	108	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249650.1	0	0	0	0	0	0	0	0	0	0	52	0	22	0
ENSG00000249654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249655.1	0	0	0	0	0	0	0	33	0	0	0	49	0	217
ENSG00000249658.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249661.1	462	1090	924	31	0	251	104	2495	832	104	0	334	676	0
ENSG00000249662.5	0	364	0	468	0	0	0	0	0	0	0	0	0	0
ENSG00000249664.1	0	0	0	0	0	0	0	0	0	0	468	0	208	202
ENSG00000249666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249667.1	485	89	305	0	0	0	0	1371	0	468	0	0	0	0
ENSG00000249668.1	0	156	0	364	461	0	104	0	0	208	0	312	0	52
ENSG00000249669.8	104	104	102	22	47	73	572	50	85	988	102	104	201	52
ENSG00000249673.6	19538	15431	22640	23017	25168	21660	14801	15566	28544	42698	29245	33715	13833	32757
ENSG00000249675.1	0	0	0	0	0	0	0	0	104	0	0	0	0	0
ENSG00000249678.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249679.1	208	0	0	0	0	0	0	0	0	208	0	0	0	0
ENSG00000249680.2	0	0	0	0	0	260	0	0	0	0	0	0	0	0
ENSG00000249681.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249684.5	2742	2946	668	448	2451	5360	2593	17641	260	3582	15124	11876	884	2012
ENSG00000249685.1	519	260	878	142	294	1499	1236	0	624	60	258	0	312	0
ENSG00000249686.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249688.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249689.1	0	0	200	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249690.1	0	0	0	52	0	6	0	0	0	0	0	0	0	0
ENSG00000249691.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249693.2	445	505	296	208	116	0	0	1864	0	774	2067	416	0	52
ENSG00000249695.6	260	276	566	2930	2097	0	0	0	100	2122	376	3828	116	1492
ENSG00000249697.1	0	0	0	0	0	0	0	0	0	0	24	0	0	0
ENSG00000249698.1	0	25	39	0	0	0	0	0	0	0	0	26	0	0
ENSG00000249699.1	0	0	52	0	6	0	52	0	0	0	0	450	0	0
ENSG00000249700.8	1854	1295	1076	7067	3189	3507	850	5064	2461	6598	6551	4999	1598	6750
